Year,Region,CategoryID,Category,Rollup,CO2,CH4,CH4 (CO2eq),N2O,N2O (CO2eq),HFCs,PFCs,SF6,NF3,CO2eq,Unit
1998,Quebec,300,Fugitive Sources,TRUE,156.9728525,18.5021243,462.5531076,0.020378267,6.072723422,0,0,0,0,625.5986835,kt
1999,Quebec,300,Fugitive Sources,TRUE,178.6966239,18.45682038,461.4205094,0.019995883,5.958773022,0,0,0,0,646.0759064,kt
2000,Quebec,300,Fugitive Sources,TRUE,214.9883535,11.07120028,276.7800069,0.020420224,6.085226839,0,0,0,0,497.8535873,kt
2001,Quebec,300,Fugitive Sources,TRUE,235.889341,8.187974766,204.6993692,0.019738485,5.882068463,0,0,0,0,446.4707786,kt
2002,Quebec,300,Fugitive Sources,TRUE,246.3227506,5.348576578,133.7144145,0.019710464,5.873718211,0,0,0,0,385.9108833,kt
2003,Quebec,300,Fugitive Sources,TRUE,277.1279999,4.668462242,116.711556,0.019986384,5.955942503,0,0,0,0,399.7954984,kt
2004,Quebec,300,Fugitive Sources,TRUE,282.5197266,3.897085508,97.4271377,0.019475911,5.803821396,0,0,0,0,385.7506857,kt
2005,Quebec,300,Fugitive Sources,TRUE,274.7859105,4.132991737,103.3247934,0.021125209,6.295312163,0,0,0,0,384.4060161,kt
2006,Quebec,300,Fugitive Sources,TRUE,276.3021595,3.279974784,81.9993696,0.021248831,6.332151537,0,0,0,0,364.6336806,kt
2007,Quebec,300,Fugitive Sources,TRUE,294.1680793,3.362266175,84.05665437,0.021156449,6.304621654,0,0,0,0,384.5293553,kt
2008,Quebec,300,Fugitive Sources,TRUE,268.0820901,3.985959622,99.64899055,0.021637328,6.447923888,0,0,0,0,374.1790046,kt
2009,Quebec,300,Fugitive Sources,TRUE,256.0821546,4.001914749,100.0478687,0.021837321,6.507521559,0,0,0,0,362.6375449,kt
2010,Quebec,300,Fugitive Sources,TRUE,244.5531586,3.425206701,85.63016752,0.019634516,5.851085906,0,0,0,0,336.0344121,kt
2011,Quebec,300,Fugitive Sources,TRUE,196.9503205,3.636059336,90.9014834,0.017760421,5.292605346,0,0,0,0,293.1444092,kt
2012,Quebec,300,Fugitive Sources,TRUE,206.5010573,2.71739986,67.93499649,0.01792034,5.340261398,0,0,0,0,279.7763152,kt
2013,Quebec,300,Fugitive Sources,TRUE,183.7044263,3.350508891,83.76272227,0.016619555,4.952627532,0,0,0,0,272.4197761,kt
2014,Quebec,300,Fugitive Sources,TRUE,177.5414769,3.658029027,91.45072568,0.018168408,5.414185599,0,0,0,0,274.4063882,kt
2015,Quebec,300,Fugitive Sources,TRUE,192.6561107,3.660728908,91.5182227,0.018500756,5.513225252,0,0,0,0,289.6875587,kt
2016,Quebec,300,Fugitive Sources,TRUE,208.3444696,3.801052379,95.02630948,0.018916678,5.63717003,0,0,0,0,309.0079491,kt
2017,Quebec,300,Fugitive Sources,TRUE,229.9507165,3.729996326,93.24990816,0.018795649,5.60110336,0,0,0,0,328.801728,kt
2018,Quebec,300,Fugitive Sources,TRUE,207.0940029,3.729366794,93.23416986,0.018276676,5.446449368,0,0,0,0,305.7746222,kt
1990,Saskatchewan,300,Fugitive Sources,TRUE,386.9036798,252.5735201,6314.338003,0.00430095,1.281683123,0,0,0,0,6702.523365,kt
1991,Saskatchewan,300,Fugitive Sources,TRUE,443.1824385,262.163545,6554.088625,0.004727858,1.408901597,0,0,0,0,6998.679965,kt
1992,Saskatchewan,300,Fugitive Sources,TRUE,820.627135,313.3707048,7834.267621,0.004935925,1.470905777,0,0,0,0,8656.365662,kt
1993,Saskatchewan,300,Fugitive Sources,TRUE,1099.993743,355.0664321,8876.660804,0.005062816,1.508719147,0,0,0,0,9978.163265,kt
1994,Saskatchewan,300,Fugitive Sources,TRUE,1253.668157,390.4108339,9760.270846,0.005599886,1.668766005,0,0,0,0,11015.60777,kt
1995,Saskatchewan,300,Fugitive Sources,TRUE,1170.731441,432.9473444,10823.68361,0.005629481,1.6775853,0,0,0,0,11996.09264,kt
1996,Saskatchewan,300,Fugitive Sources,TRUE,1299.325903,468.3886902,11709.71725,0.005846225,1.742175107,0,0,0,0,13010.78533,kt
1997,Saskatchewan,300,Fugitive Sources,TRUE,1333.264031,556.0639543,13901.59886,0.00600864,1.790574753,0,0,0,0,15236.65346,kt
1998,Saskatchewan,300,Fugitive Sources,TRUE,1493.355015,551.9124375,13797.81094,0.006761324,2.014874589,0,0,0,0,15293.18083,kt
1999,Saskatchewan,300,Fugitive Sources,TRUE,1346.663178,562.3975337,14059.93834,0.005820363,1.7344682,0,0,0,0,15408.33599,kt
2000,Saskatchewan,300,Fugitive Sources,TRUE,1227.130302,633.18553,15829.63825,0.006090446,1.814952793,0,0,0,0,17058.5835,kt
2001,Saskatchewan,300,Fugitive Sources,TRUE,1272.10991,626.0375647,15650.93912,0.005637307,1.679917632,0,0,0,0,16924.72894,kt
2002,Saskatchewan,300,Fugitive Sources,TRUE,1289.548361,603.8877941,15097.19485,0.00540146,1.609635165,0,0,0,0,16388.35285,kt
2003,Saskatchewan,300,Fugitive Sources,TRUE,1341.830133,594.7213059,14868.03265,0.005898407,1.757725303,0,0,0,0,16211.62051,kt
2004,Saskatchewan,300,Fugitive Sources,TRUE,1640.170923,580.1140268,14502.85067,0.219979588,65.55391719,0,0,0,0,16208.57551,kt
2005,Saskatchewan,300,Fugitive Sources,TRUE,1760.601383,533.4426672,13336.06668,0.226732201,67.56619595,0,0,0,0,15164.23426,kt
2006,Saskatchewan,300,Fugitive Sources,TRUE,1713.063493,533.6670947,13341.67737,0.241649588,72.01157716,0,0,0,0,15126.75244,kt
2007,Saskatchewan,300,Fugitive Sources,TRUE,1920.962472,513.3194353,12832.98588,0.210321319,62.67575305,0,0,0,0,14816.62411,kt
2008,Saskatchewan,300,Fugitive Sources,TRUE,1718.893357,490.0050494,12250.12623,0.241936659,72.09712437,0,0,0,0,14041.11672,kt
2009,Saskatchewan,300,Fugitive Sources,TRUE,1560.568378,428.6206084,10715.51521,0.251742121,75.01915211,0,0,0,0,12351.10274,kt
2010,Saskatchewan,300,Fugitive Sources,TRUE,1650.325352,408.4022826,10210.05707,0.222998007,66.45340598,0,0,0,0,11926.83582,kt
2011,Saskatchewan,300,Fugitive Sources,TRUE,1678.365937,410.1693819,10254.23455,0.236818384,70.57187857,0,0,0,0,12003.17236,kt
2012,Saskatchewan,300,Fugitive Sources,TRUE,1975.031934,417.9268134,10448.17033,0.262864836,78.33372112,0,0,0,0,12501.53599,kt
2013,Saskatchewan,300,Fugitive Sources,TRUE,2392.720886,431.3570914,10783.92728,0.227267716,67.72577932,0,0,0,0,13244.37395,kt
2014,Saskatchewan,300,Fugitive Sources,TRUE,2716.909238,489.7644333,12244.11083,0.346379378,103.2210545,0,0,0,0,15064.24113,kt
2015,Saskatchewan,300,Fugitive Sources,TRUE,2887.670082,503.3551938,12583.87985,0.241410401,71.9402995,0,0,0,0,15543.49023,kt
2016,Saskatchewan,300,Fugitive Sources,TRUE,2658.13208,444.2697178,11106.74294,0.249469316,74.34185614,0,0,0,0,13839.21688,kt
2017,Saskatchewan,300,Fugitive Sources,TRUE,2905.990457,468.0204779,11700.51195,0.236252636,70.40328543,0,0,0,0,14676.90569,kt
2018,Saskatchewan,300,Fugitive Sources,TRUE,2443.661426,452.7912539,11319.78135,0.259137524,77.22298224,0,0,0,0,13840.66576,kt
1990,Yukon,300,Fugitive Sources,TRUE,0,0.00061572,0.015393,0,0,0,0,0,0,0.015393,kt
1991,Yukon,300,Fugitive Sources,TRUE,1.464717512,0.087543438,2.188585946,7.34E-07,0.000218671,0,0,0,0,3.653522129,kt
1992,Yukon,300,Fugitive Sources,TRUE,3.390110818,0.188778136,4.719453388,7.34E-07,0.000218671,0,0,0,0,8.109782877,kt
1993,Yukon,300,Fugitive Sources,TRUE,5.283045842,0.185048587,4.626214665,1.72E-06,0.00051335,0,0,0,0,9.909773857,kt
1994,Yukon,300,Fugitive Sources,TRUE,4.18610721,0.176924902,4.423122541,1.20E-06,0.000358844,0,0,0,0,8.609588595,kt
1995,Yukon,300,Fugitive Sources,TRUE,3.618595237,0.166702894,4.167572345,9.78E-07,0.000291501,0,0,0,0,7.786459082,kt
1996,Yukon,300,Fugitive Sources,TRUE,2.982119162,0.160962301,4.024057526,6.93E-07,0.000206587,0,0,0,0,7.006383275,kt
1997,Yukon,300,Fugitive Sources,TRUE,4.001010474,0.153572117,3.839302919,1.21E-06,0.000359803,0,0,0,0,7.840673197,kt
1998,Yukon,300,Fugitive Sources,TRUE,3.589140054,0.170524207,4.263105165,9.06E-07,0.000269853,0,0,0,0,7.852515071,kt
1999,Yukon,300,Fugitive Sources,TRUE,3.452122182,0.234069207,5.851730186,5.03E-07,0.000149918,0,0,0,0,9.304002286,kt
2000,Yukon,300,Fugitive Sources,TRUE,2.546957403,0.212529734,5.313243344,2.01E-07,6.00E-05,0,0,0,0,7.860260714,kt
2001,Yukon,300,Fugitive Sources,TRUE,2.635159835,0.197674862,4.941871546,1.01E-07,3.00E-05,0,0,0,0,7.577061365,kt
2002,Yukon,300,Fugitive Sources,TRUE,4.878376208,0.181380196,4.534504902,1.91E-06,0.000569689,0,0,0,0,9.413450799,kt
2003,Yukon,300,Fugitive Sources,TRUE,4.406950447,0.158334883,3.958372068,1.21E-06,0.000359803,0,0,0,0,8.365682319,kt
2004,Yukon,300,Fugitive Sources,TRUE,4.882578028,0.152759872,3.818996796,1.11E-06,0.00032982,0,0,0,0,8.701904644,kt
2005,Yukon,300,Fugitive Sources,TRUE,5.657862061,0.176819319,4.420482986,1.21E-06,0.000359803,0,0,0,0,10.07870485,kt
2006,Yukon,300,Fugitive Sources,TRUE,6.141921705,0.137524417,3.438110433,1.59E-06,0.000472377,0,0,0,0,9.580504515,kt
2007,Yukon,300,Fugitive Sources,TRUE,6.809715183,0.095156451,2.378911273,2.06E-06,0.000614934,0,0,0,0,9.189241389,kt
2008,Yukon,300,Fugitive Sources,TRUE,7.693878531,0.073049904,1.826247603,2.64E-06,0.000787475,0,0,0,0,9.520913609,kt
2009,Yukon,300,Fugitive Sources,TRUE,8.339370933,0.060325655,1.508141382,3.02E-06,0.000900048,0,0,0,0,9.848412363,kt
2010,Yukon,300,Fugitive Sources,TRUE,9.235319072,0.053207682,1.330192053,3.60E-06,0.001072589,0,0,0,0,10.56658371,kt
2011,Yukon,300,Fugitive Sources,TRUE,10.04866332,0.048225987,1.205649686,4.08E-06,0.001215146,0,0,0,0,11.25552815,kt
2012,Yukon,300,Fugitive Sources,TRUE,9.451097377,0.045788131,1.144703272,3.84E-06,0.001142879,0,0,0,0,10.59694353,kt
2013,Yukon,300,Fugitive Sources,TRUE,0,0.00105464,0.026366,0,0,0,0,0,0,0.026366,kt
2014,Yukon,300,Fugitive Sources,TRUE,0,0.00105464,0.026366,0,0,0,0,0,0,0.026366,kt
2015,Yukon,300,Fugitive Sources,TRUE,0,0.00105464,0.026366,0,0,0,0,0,0,0.026366,kt
2016,Yukon,300,Fugitive Sources,TRUE,0,0.00105464,0.026366,0,0,0,0,0,0,0.026366,kt
2017,Yukon,300,Fugitive Sources,TRUE,0,0.00105464,0.026366,0,0,0,0,0,0,0.026366,kt
2018,Yukon,300,Fugitive Sources,TRUE,0,0.00105464,0.026366,0,0,0,0,0,0,0.026366,kt
1990,Alberta,310,Coal Mining,FALSE,0,14.68776691,367.1941728,0,0,0,0,0,0,367.1941728,kt
1991,Alberta,310,Coal Mining,FALSE,0,15.64921946,391.2304864,0,0,0,0,0,0,391.2304864,kt
1992,Alberta,310,Coal Mining,FALSE,0,16.98265277,424.5663193,0,0,0,0,0,0,424.5663193,kt
1993,Alberta,310,Coal Mining,FALSE,0,17.5092431,437.7310776,0,0,0,0,0,0,437.7310776,kt
1994,Alberta,310,Coal Mining,FALSE,0,17.24590695,431.1476738,0,0,0,0,0,0,431.1476738,kt
1995,Alberta,310,Coal Mining,FALSE,0,18.36855095,459.2137738,0,0,0,0,0,0,459.2137738,kt
1996,Alberta,310,Coal Mining,FALSE,0,17.81663742,445.4159355,0,0,0,0,0,0,445.4159355,kt
1997,Alberta,310,Coal Mining,FALSE,0,17.48459834,437.1149584,0,0,0,0,0,0,437.1149584,kt
1998,Alberta,310,Coal Mining,FALSE,0,17.46243677,436.5609192,0,0,0,0,0,0,436.5609192,kt
1999,Alberta,310,Coal Mining,FALSE,0,15.0669039,376.6725974,0,0,0,0,0,0,376.6725974,kt
2000,Alberta,310,Coal Mining,FALSE,0,13.21248934,330.3122336,0,0,0,0,0,0,330.3122336,kt
2001,Alberta,310,Coal Mining,FALSE,0,14.02397148,350.5992871,0,0,0,0,0,0,350.5992871,kt
2002,Alberta,310,Coal Mining,FALSE,0,11.94278896,298.5697239,0,0,0,0,0,0,298.5697239,kt
2003,Alberta,310,Coal Mining,FALSE,0,9.783415973,244.5853993,0,0,0,0,0,0,244.5853993,kt
2004,Alberta,310,Coal Mining,FALSE,0,9.321546965,233.0386741,0,0,0,0,0,0,233.0386741,kt
2005,Alberta,310,Coal Mining,FALSE,0,12.77906188,319.476547,0,0,0,0,0,0,319.476547,kt
2006,Alberta,310,Coal Mining,FALSE,0,13.49319838,337.3299596,0,0,0,0,0,0,337.3299596,kt
2007,Alberta,310,Coal Mining,FALSE,0,13.59851727,339.9629317,0,0,0,0,0,0,339.9629317,kt
2008,Alberta,310,Coal Mining,FALSE,0,13.85202235,346.3005587,0,0,0,0,0,0,346.3005587,kt
2009,Alberta,310,Coal Mining,FALSE,0,13.52924918,338.2312294,0,0,0,0,0,0,338.2312294,kt
2010,Alberta,310,Coal Mining,FALSE,0,14.03727284,350.9318211,0,0,0,0,0,0,350.9318211,kt
2011,Alberta,310,Coal Mining,FALSE,0,13.6514295,341.2857375,0,0,0,0,0,0,341.2857375,kt
2012,Alberta,310,Coal Mining,FALSE,0,10.94610722,273.6526806,0,0,0,0,0,0,273.6526806,kt
2013,Alberta,310,Coal Mining,FALSE,0,13.61204796,340.301199,0,0,0,0,0,0,340.301199,kt
2014,Alberta,310,Coal Mining,FALSE,0,9.911166812,247.7791703,0,0,0,0,0,0,247.7791703,kt
2015,Alberta,310,Coal Mining,FALSE,0,10.4902964,262.2574101,0,0,0,0,0,0,262.2574101,kt
2016,Alberta,310,Coal Mining,FALSE,0,10.71701745,267.9254362,0,0,0,0,0,0,267.9254362,kt
2017,Alberta,310,Coal Mining,FALSE,0,9.379302161,234.482554,0,0,0,0,0,0,234.482554,kt
2018,Alberta,310,Coal Mining,FALSE,0,8.728002294,218.2000573,0,0,0,0,0,0,218.2000573,kt
1990,British Columbia,310,Coal Mining,FALSE,0,33.44042358,836.0105894,0,0,0,0,0,0,836.0105894,kt
1991,British Columbia,310,Coal Mining,FALSE,0,33.37823714,834.4559285,0,0,0,0,0,0,834.4559285,kt
1992,British Columbia,310,Coal Mining,FALSE,0,23.05194925,576.2987312,0,0,0,0,0,0,576.2987312,kt
1993,British Columbia,310,Coal Mining,FALSE,0,30.08028596,752.007149,0,0,0,0,0,0,752.007149,kt
1994,British Columbia,310,Coal Mining,FALSE,0,37.79309519,944.8273797,0,0,0,0,0,0,944.8273797,kt
1995,British Columbia,310,Coal Mining,FALSE,0,36.55588263,913.8970658,0,0,0,0,0,0,913.8970658,kt
1996,British Columbia,310,Coal Mining,FALSE,0,38.73352862,968.3382155,0,0,0,0,0,0,968.3382155,kt
1997,British Columbia,310,Coal Mining,FALSE,0,39.91414374,997.8535936,0,0,0,0,0,0,997.8535936,kt
1998,British Columbia,310,Coal Mining,FALSE,0,34.96764165,874.1910414,0,0,0,0,0,0,874.1910414,kt
1999,British Columbia,310,Coal Mining,FALSE,0,32.43203438,810.8008595,0,0,0,0,0,0,810.8008595,kt
2000,British Columbia,310,Coal Mining,FALSE,0,32.49656573,812.4141433,0,0,0,0,0,0,812.4141433,kt
2001,British Columbia,310,Coal Mining,FALSE,0,35.22473485,880.6183711,0,0,0,0,0,0,880.6183711,kt
2002,British Columbia,310,Coal Mining,FALSE,0,32.37024869,809.2562173,0,0,0,0,0,0,809.2562173,kt
2003,British Columbia,310,Coal Mining,FALSE,0,29.93623848,748.4059621,0,0,0,0,0,0,748.4059621,kt
2004,British Columbia,310,Coal Mining,FALSE,0,34.59607759,864.9019398,0,0,0,0,0,0,864.9019398,kt
2005,British Columbia,310,Coal Mining,FALSE,0,38.13900168,953.4750421,0,0,0,0,0,0,953.4750421,kt
2006,British Columbia,310,Coal Mining,FALSE,0,31.61991426,790.4978565,0,0,0,0,0,0,790.4978565,kt
2007,British Columbia,310,Coal Mining,FALSE,0,35.30748592,882.687148,0,0,0,0,0,0,882.687148,kt
2008,British Columbia,310,Coal Mining,FALSE,0,33.98385906,849.5964766,0,0,0,0,0,0,849.5964766,kt
2009,British Columbia,310,Coal Mining,FALSE,0,30.18242543,754.5606358,0,0,0,0,0,0,754.5606358,kt
2010,British Columbia,310,Coal Mining,FALSE,0,36.97202223,924.3005558,0,0,0,0,0,0,924.3005558,kt
2011,British Columbia,310,Coal Mining,FALSE,0,37.11643693,927.9109232,0,0,0,0,0,0,927.9109232,kt
2012,British Columbia,310,Coal Mining,FALSE,0,40.76463537,1019.115884,0,0,0,0,0,0,1019.115884,kt
2013,British Columbia,310,Coal Mining,FALSE,0,43.8002173,1095.005432,0,0,0,0,0,0,1095.005432,kt
2014,British Columbia,310,Coal Mining,FALSE,0,41.1100236,1027.75059,0,0,0,0,0,0,1027.75059,kt
2015,British Columbia,310,Coal Mining,FALSE,0,34.38155552,859.5388881,0,0,0,0,0,0,859.5388881,kt
2016,British Columbia,310,Coal Mining,FALSE,0,38.94605148,973.6512871,0,0,0,0,0,0,973.6512871,kt
2017,British Columbia,310,Coal Mining,FALSE,0,35.65171052,891.2927629,0,0,0,0,0,0,891.2927629,kt
2018,British Columbia,310,Coal Mining,FALSE,0,40.00440954,1000.110239,0,0,0,0,0,0,1000.110239,kt
1990,Canada,310,Coal Mining,FALSE,0,112.956895,2823.922376,0,0,0,0,0,0,2823.922376,kt
1991,Canada,310,Coal Mining,FALSE,0,115.1140943,2877.852359,0,0,0,0,0,0,2877.852359,kt
1992,Canada,310,Coal Mining,FALSE,0,92.25176996,2306.294249,0,0,0,0,0,0,2306.294249,kt
1993,Canada,310,Coal Mining,FALSE,0,101.6218173,2540.545432,0,0,0,0,0,0,2540.545432,kt
1994,Canada,310,Coal Mining,FALSE,0,100.2553043,2506.382608,0,0,0,0,0,0,2506.382608,kt
1995,Canada,310,Coal Mining,FALSE,0,91.8095485,2295.238712,0,0,0,0,0,0,2295.238712,kt
1996,Canada,310,Coal Mining,FALSE,0,87.46358158,2186.589539,0,0,0,0,0,0,2186.589539,kt
1997,Canada,310,Coal Mining,FALSE,0,90.28546029,2257.136507,0,0,0,0,0,0,2257.136507,kt
1998,Canada,310,Coal Mining,FALSE,0,78.93965342,1973.491336,0,0,0,0,0,0,1973.491336,kt
1999,Canada,310,Coal Mining,FALSE,0,66.62994349,1665.748587,0,0,0,0,0,0,1665.748587,kt
2000,Canada,310,Coal Mining,FALSE,0,68.76550941,1719.137735,0,0,0,0,0,0,1719.137735,kt
2001,Canada,310,Coal Mining,FALSE,0,69.66354281,1741.58857,0,0,0,0,0,0,1741.58857,kt
2002,Canada,310,Coal Mining,FALSE,0,62.24441973,1556.110493,0,0,0,0,0,0,1556.110493,kt
2003,Canada,310,Coal Mining,FALSE,0,56.28422836,1407.105709,0,0,0,0,0,0,1407.105709,kt
2004,Canada,310,Coal Mining,FALSE,0,59.6285623,1490.714058,0,0,0,0,0,0,1490.714058,kt
2005,Canada,310,Coal Mining,FALSE,0,55.69166909,1392.291727,0,0,0,0,0,0,1392.291727,kt
2006,Canada,310,Coal Mining,FALSE,0,49.70728346,1242.682086,0,0,0,0,0,0,1242.682086,kt
2007,Canada,310,Coal Mining,FALSE,0,53.39764518,1334.94113,0,0,0,0,0,0,1334.94113,kt
2008,Canada,310,Coal Mining,FALSE,0,52.17843143,1304.460786,0,0,0,0,0,0,1304.460786,kt
2009,Canada,310,Coal Mining,FALSE,0,48.02165578,1200.541395,0,0,0,0,0,0,1200.541395,kt
2010,Canada,310,Coal Mining,FALSE,0,55.20862131,1380.215533,0,0,0,0,0,0,1380.215533,kt
2011,Canada,310,Coal Mining,FALSE,0,54.85695403,1371.423851,0,0,0,0,0,0,1371.423851,kt
2012,Canada,310,Coal Mining,FALSE,0,55.73485899,1393.371475,0,0,0,0,0,0,1393.371475,kt
2013,Canada,310,Coal Mining,FALSE,0,61.34395568,1533.598892,0,0,0,0,0,0,1533.598892,kt
2014,Canada,310,Coal Mining,FALSE,0,51.68700671,1292.175168,0,0,0,0,0,0,1292.175168,kt
2015,Canada,310,Coal Mining,FALSE,0,45.57840413,1139.460103,0,0,0,0,0,0,1139.460103,kt
2016,Canada,310,Coal Mining,FALSE,0,50.34384248,1258.596062,0,0,0,0,0,0,1258.596062,kt
2017,Canada,310,Coal Mining,FALSE,0,48.53536933,1213.384233,0,0,0,0,0,0,1213.384233,kt
2018,Canada,310,Coal Mining,FALSE,0,53.23012022,1330.753006,0,0,0,0,0,0,1330.753006,kt
1990,Manitoba,310,Coal Mining,FALSE,0,0,0,0,0,0,0,0,0,0,kt
1991,Manitoba,310,Coal Mining,FALSE,0,0,0,0,0,0,0,0,0,0,kt
1992,Manitoba,310,Coal Mining,FALSE,0,0,0,0,0,0,0,0,0,0,kt
1993,Manitoba,310,Coal Mining,FALSE,0,0,0,0,0,0,0,0,0,0,kt
1994,Manitoba,310,Coal Mining,FALSE,0,0,0,0,0,0,0,0,0,0,kt
1995,Manitoba,310,Coal Mining,FALSE,0,0,0,0,0,0,0,0,0,0,kt
1996,Manitoba,310,Coal Mining,FALSE,0,0,0,0,0,0,0,0,0,0,kt
1997,Manitoba,310,Coal Mining,FALSE,0,0,0,0,0,0,0,0,0,0,kt
1998,Manitoba,310,Coal Mining,FALSE,0,0,0,0,0,0,0,0,0,0,kt
1999,Manitoba,310,Coal Mining,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2000,Manitoba,310,Coal Mining,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2001,Manitoba,310,Coal Mining,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2002,Manitoba,310,Coal Mining,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2003,Manitoba,310,Coal Mining,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2004,Manitoba,310,Coal Mining,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2005,Manitoba,310,Coal Mining,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2006,Manitoba,310,Coal Mining,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2007,Manitoba,310,Coal Mining,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2008,Manitoba,310,Coal Mining,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2009,Manitoba,310,Coal Mining,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2010,Manitoba,310,Coal Mining,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2011,Manitoba,310,Coal Mining,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2012,Manitoba,310,Coal Mining,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2013,Manitoba,310,Coal Mining,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2014,Manitoba,310,Coal Mining,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2015,Manitoba,310,Coal Mining,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2016,Manitoba,310,Coal Mining,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2017,Manitoba,310,Coal Mining,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2018,Manitoba,310,Coal Mining,FALSE,0,0,0,0,0,0,0,0,0,0,kt
1990,New Brunswick,310,Coal Mining,FALSE,0,0.039320719,0.98301797,0,0,0,0,0,0,0.98301797,kt
1991,New Brunswick,310,Coal Mining,FALSE,0,0.036673194,0.916829843,0,0,0,0,0,0,0.916829843,kt
1992,New Brunswick,310,Coal Mining,FALSE,0,0.026113384,0.6528346,0,0,0,0,0,0,0.6528346,kt
1993,New Brunswick,310,Coal Mining,FALSE,0,0.027025274,0.675631853,0,0,0,0,0,0,0.675631853,kt
1994,New Brunswick,310,Coal Mining,FALSE,0,0.024298595,0.60746488,0,0,0,0,0,0,0.60746488,kt
1995,New Brunswick,310,Coal Mining,FALSE,0,0.019081741,0.477043518,0,0,0,0,0,0,0.477043518,kt
1996,New Brunswick,310,Coal Mining,FALSE,0,0.020055097,0.501377415,0,0,0,0,0,0,0.501377415,kt
1997,New Brunswick,310,Coal Mining,FALSE,0,0.013206303,0.330157575,0,0,0,0,0,0,0.330157575,kt
1998,New Brunswick,310,Coal Mining,FALSE,0,0.020073079,0.501826985,0,0,0,0,0,0,0.501826985,kt
1999,New Brunswick,310,Coal Mining,FALSE,0,0.02005915,0.501478753,0,0,0,0,0,0,0.501478753,kt
2000,New Brunswick,310,Coal Mining,FALSE,0,0.015043497,0.376087415,0,0,0,0,0,0,0.376087415,kt
2001,New Brunswick,310,Coal Mining,FALSE,0,0.012047444,0.301186105,0,0,0,0,0,0,0.301186105,kt
2002,New Brunswick,310,Coal Mining,FALSE,0,0.013364242,0.334106053,0,0,0,0,0,0,0.334106053,kt
2003,New Brunswick,310,Coal Mining,FALSE,0,0.010121737,0.253043423,0,0,0,0,0,0,0.253043423,kt
2004,New Brunswick,310,Coal Mining,FALSE,0,0.008259191,0.206479763,0,0,0,0,0,0,0.206479763,kt
2005,New Brunswick,310,Coal Mining,FALSE,0,0.01152668,0.288167,0,0,0,0,0,0,0.288167,kt
2006,New Brunswick,310,Coal Mining,FALSE,0,0.008223372,0.205584308,0,0,0,0,0,0,0.205584308,kt
2007,New Brunswick,310,Coal Mining,FALSE,0,0.010351386,0.258784653,0,0,0,0,0,0,0.258784653,kt
2008,New Brunswick,310,Coal Mining,FALSE,0,0.00440925,0.110231248,0,0,0,0,0,0,0.110231248,kt
2009,New Brunswick,310,Coal Mining,FALSE,0,0.011811236,0.295280893,0,0,0,0,0,0,0.295280893,kt
2010,New Brunswick,310,Coal Mining,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2011,New Brunswick,310,Coal Mining,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2012,New Brunswick,310,Coal Mining,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2013,New Brunswick,310,Coal Mining,FALSE,0,0,0,0,0,0,0,0,0,0,kt
2014,New Brunswick,310,Coal Mining,FALSE,0,0,0,0,0,0,0,0,0,0,kt
